"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5642","打开后台页面","chromium","Thu Jan 22 13:41:07 UTC 2026","passed","Thu Jan 22 13:41:12 UTC 2026","后台管理","features/admin.feature.spec.js","",""
"","23610","打开后台页面","Microsoft Edge","Thu Jan 22 13:41:07 UTC 2026","passed","Thu Jan 22 13:41:30 UTC 2026","后台管理","features/admin.feature.spec.js","",""
